# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
875 0.0963688 0.129845 -0.768533 0.619039 55.8326 0.164583 32.1126 875 00000000.png

876 0.0949639 0.128713 -0.768708 0.619276 55.7148 0.164587 32.3165 876 00000000.png

877 0.0935345 0.127561 -0.768883 0.619514 55.5943 0.164587 32.5234 877 00000000.png

878 0.0920842 0.126393 -0.769058 0.619754 55.4712 0.164594 32.7329 878 00000000.png

879 0.0906 0.125197 -0.769235 0.619996 55.3444 0.164594 32.9467 879 00000000.png

880 0.0890872 0.123977 -0.769411 0.620241 55.2144 0.164594 33.1641 880 00000000.png

881 0.0875502 0.122738 -0.769588 0.620488 55.0815 0.164591 33.3845 881 00000000.png

882 0.0859945 0.121484 -0.769763 0.620734 54.9461 0.164591 33.6068 882 00000000.png

883 0.0844344 0.120226 -0.769936 0.620979 54.8095 0.16459 33.8293 883 00000000.png

884 0.0828611 0.118957 -0.770107 0.621224 54.6708 0.164588 34.0529 884 00000000.png

885 0.0812668 0.11767 -0.770276 0.621469 54.5293 0.164581 34.279 885 00000000.png

886 0.0796535 0.116369 -0.770445 0.621714 54.3853 0.164583 34.5071 886 00000000.png

887 0.0780233 0.115053 -0.770612 0.621958 54.2388 0.164582 34.7369 887 00000000.png

888 0.076383 0.113729 -0.770776 0.622202 54.0904 0.164587 34.9675 888 00000000.png

889 0.0747328 0.112397 -0.770938 0.622444 53.9402 0.164579 35.1987 889 00000000.png

890 0.0730626 0.111048 -0.771098 0.622686 53.7872 0.164585 35.4321 890 00000000.png

891 0.0713895 0.109697 -0.771255 0.622926 53.6329 0.164592 35.6651 891 00000000.png

892 0.0697116 0.108342 -0.771408 0.623163 53.4773 0.164599 35.8982 892 00000000.png

893 0.0680177 0.106973 -0.771559 0.623399 53.3191 0.164602 36.1326 893 00000000.png

894 0.0663092 0.105593 -0.771708 0.623634 53.1586 0.164594 36.3684 894 00000000.png

895 0.064588 0.104201 -0.771854 0.623868 52.9959 0.164582 36.6051 895 00000000.png

896 0.0628533 0.102799 -0.771997 0.624101 52.8308 0.164587 36.8429 896 00000000.png

897 0.0611053 0.101386 -0.772137 0.624332 52.6634 0.164589 37.0818 897 00000000.png

898 0.0593421 0.0999601 -0.772275 0.624562 52.4935 0.164596 37.3219 898 00000000.png

899 0.0575663 0.0985239 -0.772409 0.62479 52.3214 0.164587 37.5629 899 00000000.png

900 0.0557859 0.0970836 -0.77254 0.625015 52.1477 0.164591 37.8037 900 00000000.png

901 0.054014 0.0956499 -0.772666 0.625237 51.9737 0.16459 38.0425 901 00000000.png

902 0.0522276 0.0942042 -0.772789 0.625456 51.7973 0.164592 38.2824 902 00000000.png

903 0.0504385 0.0927561 -0.772907 0.625672 51.6195 0.164596 38.5218 903 00000000.png

904 0.0486347 0.0912958 -0.773023 0.625887 51.4391 0.164589 38.7623 904 00000000.png

905 0.0468078 0.0898165 -0.773136 0.626101 51.2554 0.164594 39.005 905 00000000.png

906 0.0449798 0.0883359 -0.773244 0.626312 51.0703 0.164599 39.2469 906 00000000.png

907 0.0431465 0.0868509 -0.773349 0.62652 50.8837 0.164605 39.4886 907 00000000.png

908 0.0413083 0.0853615 -0.773449 0.626724 50.6954 0.164606 39.73 908 00000000.png

909 0.0394637 0.0838668 -0.773546 0.626926 50.5053 0.164613 39.9713 909 00000000.png

910 0.0376118 0.0823657 -0.773638 0.627125 50.3133 0.16461 40.2127 910 00000000.png

911 0.0357536 0.0808593 -0.773726 0.627321 50.1196 0.164613 40.4539 911 00000000.png

912 0.0338899 0.0793481 -0.77381 0.627514 49.9242 0.164614 40.6949 912 00000000.png

913 0.0320248 0.0778354 -0.773889 0.627703 49.7274 0.164606 40.9351 913 00000000.png

914 0.0301496 0.0763143 -0.773964 0.62789 49.5285 0.1646 41.1756 914 00000000.png

915 0.0282628 0.0747834 -0.774036 0.628074 49.3272 0.164596 41.4165 915 00000000.png

916 0.0263634 0.073242 -0.774103 0.628256 49.1233 0.164594 41.6581 916 00000000.png

917 0.024457 0.0716947 -0.774165 0.628434 48.9175 0.164599 41.8996 917 00000000.png

918 0.0225314 0.0701314 -0.774224 0.628611 48.7085 0.164597 42.1424 918 00000000.png

919 0.02063 0.0685874 -0.774277 0.628781 48.5009 0.164602 42.3811 919 00000000.png

920 0.0187166 0.0670334 -0.774325 0.628948 48.2909 0.164592 42.6203 920 00000000.png

921 0.0169945 0.0656345 -0.774365 0.629096 48.1009 0.16459 42.8347 921 00000000.png

922 0.0154445 0.0643752 -0.774397 0.629226 47.929 0.1646 43.0269 922 00000000.png

923 0.0140495 0.0632416 -0.774424 0.629341 47.7736 0.164601 43.1993 923 00000000.png

924 0.0127939 0.0622212 -0.774446 0.629443 47.6333 0.164607 43.354 924 00000000.png

925 0.0116639 0.0613027 -0.774464 0.629533 47.5066 0.164608 43.4928 925 00000000.png

926 0.0106468 0.0604759 -0.774478 0.629613 47.3922 0.164619 43.6174 926 00000000.png

927 0.00973143 0.0597317 -0.77449 0.629684 47.2889 0.16462 43.7293 927 00000000.png

928 0.00890758 0.0590619 -0.7745 0.629747 47.1958 0.164618 43.8298 928 00000000.png

929 0.00816612 0.0584589 -0.774508 0.629804 47.1118 0.164622 43.9201 929 00000000.png

930 0.00749879 0.0579163 -0.774515 0.629854 47.036 0.16462 44.0012 930 00000000.png

931 0.00689819 0.0574278 -0.774521 0.629898 46.9677 0.164619 44.0741 931 00000000.png

932 0.00635764 0.0569882 -0.774525 0.629938 46.9062 0.16461 44.1396 932 00000000.png

933 0.00587115 0.0565925 -0.774529 0.629974 46.8507 0.164616 44.1985 933 00000000.png

934 0.00543331 0.0562364 -0.774532 0.630006 46.8007 0.164616 44.2515 934 00000000.png

935 0.00503924 0.0559159 -0.774535 0.630034 46.7557 0.164602 44.2991 935 00000000.png

936 0.00468459 0.0556274 -0.774537 0.63006 46.7151 0.164591 44.3419 936 00000000.png

937 0.0043654 0.0553677 -0.774539 0.630083 46.6785 0.164594 44.3804 937 00000000.png

938 0.00407812 0.055134 -0.774541 0.630103 46.6455 0.164602 44.415 938 00000000.png

939 0.00381958 0.0549237 -0.774542 0.630122 46.6159 0.164604 44.4461 939 00000000.png

940 0.00358689 0.0547344 -0.774543 0.630138 46.5892 0.164599 44.4741 940 00000000.png

941 0.00337746 0.054564 -0.774544 0.630153 46.5651 0.1646 44.4993 941 00000000.png

942 0.00318898 0.0544106 -0.774545 0.630166 46.5434 0.164605 44.5219 942 00000000.png

943 0.00301935 0.0542726 -0.774546 0.630178 46.5239 0.164608 44.5423 943 00000000.png

944 0.00286668 0.0541484 -0.774546 0.630189 46.5064 0.164612 44.5607 944 00000000.png

945 0.00272927 0.0540366 -0.774547 0.630198 46.4906 0.164611 44.5772 945 00000000.png

946 0.00260561 0.053936 -0.774547 0.630207 46.4763 0.164608 44.592 946 00000000.png

947 0.00249431 0.0538454 -0.774547 0.630215 46.4635 0.164599 44.6054 947 00000000.png

948 0.00239415 0.0537639 -0.774548 0.630221 46.452 0.164594 44.6174 948 00000000.png

949 0.002304 0.0536906 -0.774548 0.630228 46.4416 0.164596 44.6282 949 00000000.png

950 0.00222286 0.0536246 -0.774548 0.630233 46.4323 0.164586 44.6379 950 00000000.png

951 0.00214984 0.0535651 -0.774548 0.630238 46.4239 0.16458 44.6467 951 00000000.png

952 0.00208412 0.0535117 -0.774548 0.630243 46.4163 0.164579 44.6546 952 00000000.png

953 0.00202497 0.0534635 -0.774549 0.630247 46.4094 0.164591 44.6616 953 00000000.png

954 0.00197174 0.0534202 -0.774549 0.630251 46.4033 0.164592 44.668 954 00000000.png

955 0.00192383 0.0533812 -0.774549 0.630254 46.3978 0.164596 44.6737 955 00000000.png

956 0.00188071 0.0533462 -0.774549 0.630257 46.3928 0.164593 44.6789 956 00000000.png

957 0.00184191 0.0533146 -0.774549 0.63026 46.3883 0.164593 44.6836 957 00000000.png

958 0.00180698 0.0532862 -0.774549 0.630262 46.3843 0.164591 44.6877 958 00000000.png

959 0.00177555 0.0532606 -0.774549 0.630264 46.3807 0.164588 44.6915 959 00000000.png

960 0.00174725 0.0532376 -0.774549 0.630266 46.3774 0.164584 44.6949 960 00000000.png

961 0.00172179 0.0532168 -0.77455 0.630268 46.3745 0.16458 44.698 961 00000000.png

962 0.00169888 0.0531982 -0.77455 0.630269 46.3718 0.164577 44.7007 962 00000000.png

963 0.00167825 0.0531814 -0.77455 0.630271 46.3695 0.164581 44.7032 963 00000000.png

964 0.00165969 0.0531663 -0.77455 0.630272 46.3673 0.164581 44.7054 964 00000000.png

965 0.00164299 0.0531527 -0.77455 0.630273 46.3654 0.164591 44.7074 965 00000000.png

966 0.00162795 0.0531405 -0.77455 0.630274 46.3637 0.164586 44.7092 966 00000000.png

967 0.00161442 0.0531295 -0.77455 0.630275 46.3621 0.164582 44.7108 967 00000000.png

968 0.00160224 0.0531196 -0.77455 0.630276 46.3607 0.164589 44.7123 968 00000000.png

969 0.00159128 0.0531106 -0.77455 0.630277 46.3594 0.1646 44.7136 969 00000000.png

970 0.00158142 0.0531026 -0.77455 0.630278 46.3582 0.164607 44.7147 970 00000000.png

971 0.00157254 0.0530954 -0.77455 0.630278 46.3572 0.164604 44.7158 971 00000000.png

972 0.00156455 0.0530889 -0.77455 0.630279 46.3563 0.164603 44.7168 972 00000000.png

973 0.00155736 0.053083 -0.77455 0.630279 46.3555 0.1646 44.7176 973 00000000.png

974 0.00155089 0.0530778 -0.77455 0.63028 46.3547 0.164605 44.7184 974 00000000.png

975 0.00154507 0.053073 -0.77455 0.63028 46.354 0.164605 44.7191 975 00000000.png

976 0.00153982 0.0530688 -0.77455 0.63028 46.3534 0.164609 44.7197 976 00000000.png

977 0.00153511 0.0530649 -0.77455 0.630281 46.3529 0.164611 44.7203 977 00000000.png

978 0.00153086 0.0530615 -0.77455 0.630281 46.3524 0.164611 44.7208 978 00000000.png

979 0.00152704 0.0530584 -0.77455 0.630281 46.352 0.164607 44.7213 979 00000000.png

980 0.0015236 0.0530556 -0.77455 0.630282 46.3516 0.164611 44.7217 980 00000000.png

981 0.0015205 0.0530531 -0.77455 0.630282 46.3512 0.164614 44.722 981 00000000.png

982 0.00151772 0.0530508 -0.77455 0.630282 46.3509 0.164609 44.7224 982 00000000.png

983 0.00151521 0.0530487 -0.77455 0.630282 46.3506 0.164612 44.7227 983 00000000.png

984 0.00151295 0.0530469 -0.77455 0.630282 46.3503 0.164614 44.7229 984 00000000.png

985 0.00151092 0.0530453 -0.77455 0.630283 46.3501 0.164614 44.7232 985 00000000.png

986 0.00150909 0.0530438 -0.77455 0.630283 46.3499 0.16461 44.7234 986 00000000.png

987 0.00150745 0.0530424 -0.77455 0.630283 46.3497 0.164611 44.7236 987 00000000.png

988 0.00150597 0.0530412 -0.77455 0.630283 46.3495 0.164613 44.7238 988 00000000.png

989 0.00150464 0.0530401 -0.77455 0.630283 46.3494 0.164619 44.7239 989 00000000.png

990 0.00150344 0.0530392 -0.77455 0.630283 46.3492 0.164615 44.7241 990 00000000.png

991 0.00150236 0.0530383 -0.77455 0.630283 46.3491 0.164615 44.7242 991 00000000.png

992 0.00150139 0.0530375 -0.77455 0.630283 46.349 0.164614 44.7243 992 00000000.png

993 0.00150051 0.0530368 -0.77455 0.630283 46.3489 0.164615 44.7244 993 00000000.png

994 0.00149972 0.0530361 -0.77455 0.630283 46.3488 0.164612 44.7245 994 00000000.png

995 0.00149902 0.0530356 -0.77455 0.630283 46.3487 0.164615 44.7246 995 00000000.png

996 0.00149838 0.0530351 -0.77455 0.630283 46.3486 0.164615 44.7247 996 00000000.png

997 0.00149781 0.0530346 -0.77455 0.630283 46.3486 0.164619 44.7248 997 00000000.png

998 0.00149729 0.0530342 -0.77455 0.630284 46.3485 0.164622 44.7248 998 00000000.png

999 0.00149682 0.0530338 -0.77455 0.630284 46.3485 0.164617 44.7249 999 00000000.png

1000 0.00149641 0.0530335 -0.77455 0.630284 46.3484 0.164614 44.7249 1000 00000000.png

1001 0.00149603 0.0530331 -0.77455 0.630284 46.3484 0.164612 44.725 1001 00000000.png

1002 0.00149569 0.0530329 -0.77455 0.630284 46.3483 0.164609 44.725 1002 00000000.png

1003 0.00149539 0.0530326 -0.77455 0.630284 46.3483 0.164606 44.725 1003 00000000.png

1004 0.00149511 0.0530324 -0.77455 0.630284 46.3483 0.164612 44.7251 1004 00000000.png

1005 0.00149487 0.0530322 -0.77455 0.630284 46.3482 0.16461 44.7251 1005 00000000.png

1006 0.00149464 0.053032 -0.77455 0.630284 46.3482 0.164607 44.7251 1006 00000000.png

1007 0.00149444 0.0530319 -0.77455 0.630284 46.3482 0.164606 44.7252 1007 00000000.png

1008 0.00149426 0.0530317 -0.77455 0.630284 46.3482 0.164604 44.7252 1008 00000000.png

1009 0.0014941 0.0530316 -0.77455 0.630284 46.3482 0.164603 44.7252 1009 00000000.png

1010 0.00149396 0.0530315 -0.77455 0.630284 46.3482 0.164603 44.7252 1010 00000000.png

1011 0.00149382 0.0530314 -0.77455 0.630284 46.3481 0.164607 44.7252 1011 00000000.png

1012 0.00149371 0.0530313 -0.77455 0.630284 46.3481 0.164607 44.7253 1012 00000000.png

1013 0.0014936 0.0530312 -0.77455 0.630284 46.3481 0.164607 44.7253 1013 00000000.png

1014 0.0014935 0.0530311 -0.77455 0.630284 46.3481 0.164605 44.7253 1014 00000000.png

1015 0.00149342 0.053031 -0.77455 0.630284 46.3481 0.164605 44.7253 1015 00000000.png

1016 0.00149334 0.053031 -0.77455 0.630284 46.3481 0.164604 44.7253 1016 00000000.png

1017 0.00149327 0.0530309 -0.77455 0.630284 46.3481 0.164603 44.7253 1017 00000000.png

1018 0.00149321 0.0530309 -0.77455 0.630284 46.3481 0.164612 44.7253 1018 00000000.png

1019 0.00149315 0.0530308 -0.77455 0.630284 46.3481 0.164611 44.7253 1019 00000000.png

1020 0.0014931 0.0530308 -0.77455 0.630284 46.3481 0.164611 44.7253 1020 00000000.png

1021 0.00149306 0.0530307 -0.77455 0.630284 46.348 0.16461 44.7253 1021 00000000.png

1022 0.00149301 0.0530307 -0.77455 0.630284 46.348 0.16461 44.7253 1022 00000000.png

1023 0.00149298 0.0530307 -0.77455 0.630284 46.348 0.164609 44.7253 1023 00000000.png

1024 0.00149294 0.0530306 -0.77455 0.630284 46.348 0.164609 44.7253 1024 00000000.png

1025 0.00149291 0.0530306 -0.77455 0.630284 46.348 0.164609 44.7253 1025 00000000.png

1026 0.00149289 0.0530306 -0.77455 0.630284 46.348 0.164609 44.7253 1026 00000000.png

1027 0.00149286 0.0530306 -0.77455 0.630284 46.348 0.164609 44.7254 1027 00000000.png

1028 0.00149284 0.0530306 -0.77455 0.630284 46.348 0.164609 44.7254 1028 00000000.png

1029 0.00149282 0.0530305 -0.77455 0.630284 46.348 0.164609 44.7254 1029 00000000.png

1030 0.0014928 0.0530305 -0.77455 0.630284 46.348 0.164608 44.7254 1030 00000000.png

1031 0.00149279 0.0530305 -0.77455 0.630284 46.348 0.164608 44.7254 1031 00000000.png

1032 0.00149277 0.0530305 -0.77455 0.630284 46.348 0.164608 44.7254 1032 00000000.png

1033 0.00149276 0.0530305 -0.77455 0.630284 46.348 0.164608 44.7254 1033 00000000.png

1034 0.00149275 0.0530305 -0.77455 0.630284 46.348 0.164608 44.7254 1034 00000000.png

1035 0.00149274 0.0530305 -0.77455 0.630284 46.348 0.164608 44.7254 1035 00000000.png

1036 0.00149273 0.0530305 -0.77455 0.630284 46.348 0.164608 44.7254 1036 00000000.png

1037 0.00149272 0.0530305 -0.77455 0.630284 46.348 0.164609 44.7246 1037 00000000.png

1038 0.00149271 0.0530304 -0.77455 0.630284 46.348 0.164609 44.7229 1038 00000000.png

1039 0.0014927 0.0530304 -0.77455 0.630284 46.348 0.16461 44.7205 1039 00000000.png

1040 0.0014927 0.0530304 -0.77455 0.630284 46.348 0.164611 44.7174 1040 00000000.png

1041 0.00149269 0.0530304 -0.77455 0.630284 46.348 0.164611 44.7137 1041 00000000.png

1042 0.00149269 0.0530304 -0.77455 0.630284 46.348 0.16461 44.7094 1042 00000000.png

1043 0.00149268 0.0530304 -0.77455 0.630284 46.348 0.164611 44.7047 1043 00000000.png

1044 0.00149268 0.0530304 -0.77455 0.630284 46.348 0.164611 44.6995 1044 00000000.png

1045 0.00149268 0.0530304 -0.77455 0.630284 46.348 0.164612 44.6939 1045 00000000.png

1046 0.00149267 0.0530304 -0.77455 0.630284 46.348 0.164612 44.688 1046 00000000.png

1047 0.00149267 0.0530304 -0.77455 0.630284 46.348 0.164614 44.6819 1047 00000000.png

1048 0.00149267 0.0530304 -0.77455 0.630284 46.348 0.164613 44.6755 1048 00000000.png

1049 0.00149266 0.0530304 -0.77455 0.630284 46.348 0.164614 44.6689 1049 00000000.png

1050 0.00149266 0.0530304 -0.77455 0.630284 46.348 0.164615 44.662 1050 00000000.png

1051 0.00149266 0.0530304 -0.77455 0.630284 46.348 0.164614 44.6549 1051 00000000.png

1052 0.00149266 0.0530304 -0.77455 0.630284 46.348 0.164615 44.6475 1052 00000000.png

1053 0.00149266 0.0530304 -0.77455 0.630284 46.348 0.164615 44.6401 1053 00000000.png

1054 0.00149266 0.0530304 -0.77455 0.630284 46.348 0.164615 44.6324 1054 00000000.png

1055 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164615 44.6246 1055 00000000.png

1056 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164615 44.6167 1056 00000000.png

1057 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164616 44.6088 1057 00000000.png

1058 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164617 44.6007 1058 00000000.png

1059 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164616 44.5926 1059 00000000.png

1060 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164617 44.5843 1060 00000000.png

1061 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164615 44.5758 1061 00000000.png

1062 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164615 44.5673 1062 00000000.png

1063 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164615 44.5587 1063 00000000.png

1064 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164616 44.5501 1064 00000000.png

1065 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164616 44.5415 1065 00000000.png

1066 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164616 44.5328 1066 00000000.png

1067 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164617 44.5241 1067 00000000.png

1068 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164617 44.5155 1068 00000000.png

1069 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164617 44.5068 1069 00000000.png

1070 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164618 44.498 1070 00000000.png

1071 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164618 44.4892 1071 00000000.png

1072 0.00149265 0.0530304 -0.77455 0.630284 46.348 0.164617 44.4803 1072 00000000.png

1073 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.4714 1073 00000000.png

1074 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.4625 1074 00000000.png

1075 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.4535 1075 00000000.png

1076 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.4444 1076 00000000.png

1077 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.4354 1077 00000000.png

1078 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.4262 1078 00000000.png

1079 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.417 1079 00000000.png

1080 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164619 44.4078 1080 00000000.png

1081 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.3986 1081 00000000.png

1082 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.3893 1082 00000000.png

1083 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.3801 1083 00000000.png

1084 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.3708 1084 00000000.png

1085 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.3615 1085 00000000.png

1086 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164619 44.3523 1086 00000000.png

1087 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.3429 1087 00000000.png

1088 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.3336 1088 00000000.png

1089 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.3243 1089 00000000.png

1090 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.3149 1090 00000000.png

1091 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.3055 1091 00000000.png

1092 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.2961 1092 00000000.png

1093 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.2867 1093 00000000.png

1094 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.2773 1094 00000000.png

1095 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.2678 1095 00000000.png

1096 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.2584 1096 00000000.png

1097 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164619 44.249 1097 00000000.png

1098 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.2396 1098 00000000.png

1099 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.2303 1099 00000000.png

1100 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.221 1100 00000000.png

1101 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164618 44.2118 1101 00000000.png

1102 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.2025 1102 00000000.png

1103 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.1932 1103 00000000.png

1104 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164616 44.1839 1104 00000000.png

1105 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164615 44.1746 1105 00000000.png

1106 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164616 44.1652 1106 00000000.png

1107 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164616 44.1559 1107 00000000.png

1108 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164616 44.1466 1108 00000000.png

1109 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164615 44.1372 1109 00000000.png

1110 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164616 44.1278 1110 00000000.png

1111 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.1185 1111 00000000.png

1112 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.1091 1112 00000000.png

1113 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.0998 1113 00000000.png

1114 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.0904 1114 00000000.png

1115 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.0812 1115 00000000.png

1116 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164617 44.0719 1116 00000000.png

1117 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164616 44.0626 1117 00000000.png

1118 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164615 44.0542 1118 00000000.png

1119 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164616 44.0467 1119 00000000.png

1120 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 44.0399 1120 00000000.png

1121 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164615 44.0338 1121 00000000.png

1122 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 44.0284 1122 00000000.png

1123 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 44.0234 1123 00000000.png

1124 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 44.019 1124 00000000.png

1125 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 44.015 1125 00000000.png

1126 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 44.0114 1126 00000000.png

1127 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 44.0081 1127 00000000.png

1128 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 44.0052 1128 00000000.png

1129 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 44.0026 1129 00000000.png

1130 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 44.0002 1130 00000000.png

1131 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 43.9981 1131 00000000.png

1132 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164614 43.9962 1132 00000000.png

1133 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9945 1133 00000000.png

1134 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9929 1134 00000000.png

1135 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9915 1135 00000000.png

1136 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9903 1136 00000000.png

1137 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9892 1137 00000000.png

1138 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9881 1138 00000000.png

1139 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9872 1139 00000000.png

1140 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9864 1140 00000000.png

1141 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9857 1141 00000000.png

1142 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.985 1142 00000000.png

1143 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9844 1143 00000000.png

1144 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9839 1144 00000000.png

1145 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9834 1145 00000000.png

1146 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9829 1146 00000000.png

1147 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9825 1147 00000000.png

1148 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9822 1148 00000000.png

1149 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9819 1149 00000000.png

1150 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9816 1150 00000000.png

1151 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9813 1151 00000000.png

1152 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9811 1152 00000000.png

1153 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9809 1153 00000000.png

1154 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9807 1154 00000000.png

1155 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9805 1155 00000000.png

